day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,15700,JAMS,6540.0,193.0,,,,,6542,193,,,,,6541.0,0.0
1,15800,JAMS,6540.0,205.0,,,,,6542,205,,,,,6541.0,0.0
1,15900,JAMS,6540.0,94.0,6539.0,156.0,,,6541,94,6542.0,156.0,,,6540.5,0.0
1,16000,JAMS,6540.0,248.0,,,,,6542,248,,,,,6541.0,0.0
1,16100,JAMS,6540.0,210.0,,,,,6542,210,,,,,6541.0,0.0
1,16200,JAMS,6540.0,207.0,,,,,6542,207,,,,,6541.0,0.0
1,16300,JAMS,6540.0,206.0,,,,,6541,12,6542.0,206.0,,,6540.5,0.0
1,16400,JAMS,6540.0,221.0,,,,,6542,221,,,,,6541.0,0.0
1,16500,JAMS,6540.0,185.0,,,,,6542,185,,,,,6541.0,0.0
1,16600,JAMS,6540.0,194.0,,,,,6542,194,,,,,6541.0,0.0
1,16700,JAMS,6540.0,194.0,,,,,6542,194,,,,,6541.0,0.0
1,16800,JAMS,6540.0,201.0,,,,,6542,201,,,,,6541.0,0.0
1,16900,JAMS,6540.0,191.0,,,,,6542,183,,,,,6541.0,0.0
1,17000,JAMS,6541.0,62.0,6540.0,184.0,,,6542,62,6543.0,184.0,,,6541.5,0.0
1,17100,JAMS,6541.0,253.0,,,,,6543,253,,,,,6542.0,0.0
1,17200,JAMS,6540.0,198.0,,,,,6542,198,,,,,6541.0,0.0
1,17300,JAMS,6540.0,216.0,,,,,6542,216,,,,,6541.0,0.0
1,17400,JAMS,6541.0,90.0,6540.0,118.0,,,6542,90,6543.0,118.0,,,6541.5,0.0
1,17500,JAMS,6540.0,235.0,,,,,6542,235,,,,,6541.0,0.0
1,17600,JAMS,6541.0,72.0,6540.0,140.0,,,6542,212,,,,,6541.5,0.0
1,17700,JAMS,6540.0,196.0,,,,,6542,196,,,,,6541.0,0.0
1,17800,JAMS,6540.0,252.0,,,,,6542,252,,,,,6541.0,0.0
1,17900,JAMS,6540.0,235.0,,,,,6542,235,,,,,6541.0,0.0
1,18000,JAMS,6540.0,204.0,,,,,6542,204,,,,,6541.0,0.0
1,18100,JAMS,6540.0,76.0,6539.0,170.0,,,6541,88,6542.0,170.0,,,6540.5,0.0
1,18200,JAMS,6540.0,106.0,6539.0,140.0,,,6541,95,6542.0,140.0,,,6540.5,0.0
1,18300,JAMS,6539.0,199.0,,,,,6541,199,,,,,6540.0,0.0
1,18400,JAMS,6539.0,194.0,,,,,6541,194,,,,,6540.0,0.0
1,18500,JAMS,6540.0,93.0,6539.0,112.0,,,6541,93,6542.0,112.0,,,6540.5,0.0
1,18600,JAMS,6539.0,237.0,,,,,6541,237,,,,,6540.0,0.0
1,18700,JAMS,6539.0,239.0,,,,,6540,9,6541.0,239.0,,,6539.5,0.0
1,18800,JAMS,6539.0,254.0,,,,,6541,254,,,,,6540.0,0.0
1,18900,JAMS,6539.0,225.0,,,,,6541,225,,,,,6540.0,0.0
1,19000,JAMS,6539.0,245.0,,,,,6541,245,,,,,6540.0,0.0
1,19100,JAMS,6539.0,229.0,,,,,6541,229,,,,,6540.0,0.0
1,19200,JAMS,6539.0,259.0,,,,,6541,259,,,,,6540.0,0.0
1,19300,JAMS,6539.0,268.0,,,,,6541,268,,,,,6540.0,0.0
1,19400,JAMS,6539.0,241.0,,,,,6541,241,,,,,6540.0,0.0
1,19500,JAMS,6539.0,203.0,,,,,6541,203,,,,,6540.0,0.0
1,19600,JAMS,6539.0,272.0,,,,,6541,272,,,,,6540.0,0.0
1,19700,JAMS,6539.0,82.0,6538.0,115.0,,,6540,82,6541.0,115.0,,,6539.5,0.0
1,19800,JAMS,6538.0,61.0,6537.0,143.0,,,6539,61,6540.0,143.0,,,6538.5,0.0
1,19900,JAMS,6538.0,170.0,,,,,6540,170,,,,,6539.0,0.0
1,20000,JAMS,6538.0,229.0,,,,,6540,229,,,,,6539.0,0.0
1,20100,JAMS,6538.0,254.0,,,,,6540,254,,,,,6539.0,0.0
1,20200,JAMS,6538.0,218.0,,,,,6540,218,,,,,6539.0,0.0
1,20300,JAMS,6538.0,237.0,,,,,6540,237,,,,,6539.0,0.0
1,20400,JAMS,6538.0,251.0,,,,,6540,251,,,,,6539.0,0.0
1,20500,JAMS,6538.0,276.0,,,,,6540,276,,,,,6539.0,0.0
1,20600,JAMS,6538.0,220.0,,,,,6540,220,,,,,6539.0,0.0
1,20700,JAMS,6539.0,67.0,6538.0,157.0,,,6540,67,6541.0,157.0,,,6539.5,0.0
1,20800,JAMS,6540.0,47.0,6539.0,200.0,,,6541,59,6542.0,200.0,,,6540.5,0.0
1,20900,JAMS,6540.0,247.0,,,,,6542,247,,,,,6541.0,0.0
1,21000,JAMS,6539.0,246.0,,,,,6541,246,,,,,6540.0,0.0
1,21100,JAMS,6539.0,95.0,6538.0,198.0,,,6540,95,6541.0,198.0,,,6539.5,0.0
1,21200,JAMS,6538.0,246.0,,,,,6540,246,,,,,6539.0,0.0
1,21300,JAMS,6538.0,85.0,6537.0,150.0,,,6539,85,6540.0,150.0,,,6538.5,0.0
1,21400,JAMS,6537.0,242.0,,,,,6539,242,,,,,6538.0,0.0
1,21500,JAMS,6538.0,58.0,6537.0,168.0,,,6539,58,6540.0,168.0,,,6538.5,0.0
1,21600,JAMS,6537.0,274.0,,,,,6539,274,,,,,6538.0,0.0
1,21700,JAMS,6537.0,254.0,,,,,6539,254,,,,,6538.0,0.0
1,21800,JAMS,6538.0,260.0,,,,,6540,260,,,,,6539.0,0.0
1,21900,JAMS,6538.0,244.0,,,,,6540,244,,,,,6539.0,0.0
1,22000,JAMS,6538.0,87.0,6537.0,107.0,,,6539,87,6540.0,107.0,,,6538.5,0.0
1,22100,JAMS,6538.0,54.0,6537.0,151.0,,,6539,54,6540.0,151.0,,,6538.5,0.0
1,22200,JAMS,6537.0,82.0,6536.0,200.0,,,6538,82,6539.0,200.0,,,6537.5,0.0
1,22300,JAMS,6536.0,254.0,,,,,6538,254,,,,,6537.0,0.0
1,22400,JAMS,6536.0,224.0,,,,,6538,224,,,,,6537.0,0.0
1,22500,JAMS,6536.0,255.0,,,,,6538,255,,,,,6537.0,0.0
1,22600,JAMS,6537.0,11.0,6536.0,237.0,,,6538,237,,,,,6537.5,0.0
1,22700,JAMS,6537.0,94.0,6536.0,117.0,,,6538,211,,,,,6537.5,0.0
1,22800,JAMS,6537.0,54.0,6536.0,154.0,,,6538,54,6539.0,154.0,,,6537.5,0.0
1,22900,JAMS,6537.0,55.0,6536.0,146.0,,,6538,55,6539.0,146.0,,,6537.5,0.0
1,23000,JAMS,6537.0,68.0,6536.0,165.0,,,6538,68,6539.0,165.0,,,6537.5,0.0
1,23100,JAMS,6537.0,109.0,6536.0,152.0,,,6538,100,6539.0,152.0,,,6537.5,0.0
1,23200,JAMS,6537.0,212.0,,,,,6539,212,,,,,6538.0,0.0
1,23300,JAMS,6537.0,206.0,,,,,6539,206,,,,,6538.0,0.0
1,23400,JAMS,6537.0,259.0,,,,,6539,259,,,,,6538.0,0.0
1,23500,JAMS,6537.0,192.0,,,,,6539,192,,,,,6538.0,0.0
1,23600,JAMS,6537.0,69.0,6536.0,162.0,,,6538,69,6539.0,162.0,,,6537.5,0.0
1,23700,JAMS,6537.0,77.0,6536.0,165.0,,,6538,77,6539.0,165.0,,,6537.5,0.0
1,23800,JAMS,6537.0,216.0,,,,,6539,216,,,,,6538.0,0.0
1,23900,JAMS,6537.0,82.0,6536.0,114.0,,,6538,82,6539.0,114.0,,,6537.5,0.0
1,24000,JAMS,6537.0,64.0,6536.0,104.0,,,6538,64,6539.0,104.0,,,6537.5,0.0
1,24100,JAMS,6537.0,188.0,,,,,6539,188,,,,,6538.0,0.0
1,24200,JAMS,6537.0,73.0,6536.0,105.0,,,6538,73,6539.0,105.0,,,6537.5,0.0
1,24300,JAMS,6537.0,95.0,6536.0,106.0,,,6538,95,6539.0,106.0,,,6537.5,0.0
1,24400,JAMS,6537.0,250.0,,,,,6539,250,,,,,6538.0,0.0
1,24500,JAMS,6537.0,182.0,,,,,6539,182,,,,,6538.0,0.0
1,24600,JAMS,6537.0,240.0,,,,,6539,240,,,,,6538.0,0.0
1,24700,JAMS,6538.0,9.0,6537.0,246.0,,,6539,246,,,,,6538.5,0.0
1,24800,JAMS,6538.0,84.0,6537.0,119.0,,,6539,84,6540.0,119.0,,,6538.5,0.0
1,24900,JAMS,6538.0,261.0,,,,,6540,261,,,,,6539.0,0.0
1,25000,JAMS,6538.0,68.0,6537.0,152.0,,,6539,68,6540.0,152.0,,,6538.5,0.0
1,25100,JAMS,6538.0,100.0,6537.0,148.0,,,6539,100,6540.0,148.0,,,6538.5,0.0
1,25200,JAMS,6537.0,196.0,,,,,6539,196,,,,,6538.0,0.0
1,25300,JAMS,6537.0,246.0,,,,,6539,246,,,,,6538.0,0.0
1,25400,JAMS,6537.0,255.0,,,,,6539,255,,,,,6538.0,0.0
1,25500,JAMS,6537.0,156.0,,,,,6539,156,,,,,6538.0,0.0
1,25600,JAMS,6537.0,58.0,6536.0,176.0,,,6538,58,6539.0,176.0,,,6537.5,0.0
1,25700,JAMS,6537.0,292.0,,,,,6539,292,,,,,6538.0,0.0
1,25800,JAMS,6537.0,193.0,,,,,6539,193,,,,,6538.0,0.0
1,25900,JAMS,6537.0,57.0,6536.0,176.0,,,6538,57,6539.0,176.0,,,6537.5,0.0
1,26000,JAMS,6537.0,83.0,6536.0,180.0,,,6538,83,6539.0,180.0,,,6537.5,0.0
1,26100,JAMS,6537.0,94.0,6536.0,197.0,,,6538,94,6539.0,197.0,,,6537.5,0.0
1,26200,JAMS,6537.0,65.0,6536.0,103.0,,,6538,65,6539.0,103.0,,,6537.5,0.0
1,26300,JAMS,6536.0,252.0,,,,,6538,252,,,,,6537.0,0.0
1,26400,JAMS,6537.0,54.0,6536.0,189.0,,,6538,243,,,,,6537.5,0.0
1,26500,JAMS,6537.0,99.0,6536.0,183.0,,,6538,99,6539.0,183.0,,,6537.5,0.0
1,26600,JAMS,6537.0,52.0,6536.0,106.0,,,6538,158,,,,,6537.5,0.0
1,26700,JAMS,6536.0,204.0,,,,,6538,204,,,,,6537.0,0.0
1,26800,JAMS,6536.0,211.0,,,,,6538,211,,,,,6537.0,0.0
1,26900,JAMS,6536.0,205.0,,,,,6538,205,,,,,6537.0,0.0
1,27000,JAMS,6536.0,254.0,,,,,6538,254,,,,,6537.0,0.0
1,27100,JAMS,6536.0,227.0,,,,,6538,227,,,,,6537.0,0.0
1,27200,JAMS,6536.0,172.0,,,,,6538,172,,,,,6537.0,0.0
1,27300,JAMS,6536.0,212.0,,,,,6538,212,,,,,6537.0,0.0
1,27400,JAMS,6536.0,60.0,6535.0,109.0,,,6537,60,6538.0,109.0,,,6536.5,0.0
1,27500,JAMS,6535.0,241.0,,,,,6537,241,,,,,6536.0,0.0
1,27600,JAMS,6536.0,71.0,6535.0,190.0,,,6537,71,6538.0,190.0,,,6536.5,0.0
1,27700,JAMS,6535.0,58.0,6534.0,107.0,,,6536,58,6537.0,107.0,,,6535.5,0.0
1,27800,JAMS,6535.0,77.0,6534.0,178.0,,,6536,77,6537.0,178.0,,,6535.5,0.0
1,27900,JAMS,6535.0,62.0,6534.0,117.0,,,6536,62,6537.0,117.0,,,6535.5,0.0
1,28000,JAMS,6535.0,286.0,,,,,6536,92,6537.0,194.0,,,6535.5,0.0
1,28100,JAMS,6535.0,283.0,,,,,6537,283,,,,,6536.0,0.0
1,28200,JAMS,6535.0,231.0,,,,,6537,231,,,,,6536.0,0.0
1,28300,JAMS,6535.0,86.0,6534.0,160.0,,,6536,86,6537.0,160.0,,,6535.5,0.0
1,28400,JAMS,6535.0,93.0,6534.0,132.0,,,6536,93,6537.0,132.0,,,6535.5,0.0
1,28500,JAMS,6535.0,74.0,6534.0,132.0,,,6536,74,6537.0,132.0,,,6535.5,0.0
1,28600,JAMS,6534.0,170.0,,,,,6536,170,,,,,6535.0,0.0
1,28700,JAMS,6534.0,59.0,6533.0,147.0,,,6535,59,6536.0,147.0,,,6534.5,0.0
1,28800,JAMS,6533.0,91.0,6532.0,136.0,,,6534,91,6535.0,136.0,,,6533.5,0.0
1,28900,JAMS,6533.0,96.0,6532.0,186.0,,,6534,93,6535.0,186.0,,,6533.5,0.0
1,29000,JAMS,6533.0,63.0,6532.0,172.0,,,6534,63,6535.0,172.0,,,6533.5,0.0
1,29100,JAMS,6532.0,268.0,,,,,6534,268,,,,,6533.0,0.0
1,29200,JAMS,6533.0,90.0,6532.0,106.0,,,6534,90,6535.0,106.0,,,6533.5,0.0
1,29300,JAMS,6533.0,57.0,6532.0,175.0,,,6534,57,6535.0,175.0,,,6533.5,0.0
1,29400,JAMS,6533.0,58.0,6532.0,180.0,,,6534,58,6535.0,180.0,,,6533.5,0.0
1,29500,JAMS,6533.0,85.0,6532.0,172.0,,,6534,85,6535.0,172.0,,,6533.5,0.0
1,29600,JAMS,6533.0,83.0,6532.0,119.0,,,6534,83,6535.0,119.0,,,6533.5,0.0
1,29700,JAMS,6533.0,68.0,6532.0,144.0,,,6534,68,6535.0,144.0,,,6533.5,0.0
