timestamp,VOLCANIC_ROCK,VOLCANIC_ROCK_VOUCHER_9500,VOLCANIC_ROCK_VOUCHER_9750,VOLCANIC_ROCK_VOUCHER_10000,VOLCANIC_ROCK_VOUCHER_10250,VOLCANIC_ROCK_VOUCHER_10500
6900,10515.5,1015.5,766.0,517.5,278.5,95.5
7000,10515.0,1014.5,765.5,516.5,278.5,94.5
7100,10512.5,1012.5,762.5,514.5,276.5,93.5
7200,10512.5,1012.5,762.5,513.5,275.5,93.5
7300,10509.5,1009.5,760.0,511.5,273.5,91.5
7400,10512.0,1012.5,762.5,513.5,275.5,93.5
7500,10512.0,1012.5,762.5,514.5,275.5,93.5
7600,10512.0,1012.5,762.5,513.5,275.5,93.5
7700,10512.0,1012.0,762.5,513.5,275.5,93.5
7800,10512.0,1012.0,762.5,513.5,275.5,93.5
7900,10512.5,1012.5,762.5,514.5,275.5,93.5
8000,10513.0,1013.5,763.5,514.5,276.5,93.5
8100,10512.5,1012.5,762.5,513.5,275.5,93.5
8200,10512.5,1012.5,762.5,514.5,275.5,93.5
8300,10511.5,1011.5,761.5,512.5,275.5,92.5
8400,10508.5,1008.5,758.5,510.5,272.5,91.5
8500,10508.5,1008.5,758.5,510.5,272.5,91.5
8600,10509.0,1009.0,759.5,510.5,272.5,91.5
8700,10509.0,1009.5,759.5,511.5,273.5,91.5
8800,10509.0,1009.5,759.5,511.5,272.5,91.5
8900,10510.5,1010.0,760.5,512.0,274.0,92.0
9000,10510.5,1010.5,760.5,512.5,274.5,92.5
9100,10506.5,1006.5,757.0,508.5,270.5,90.5
9200,10507.5,1007.5,757.5,509.5,271.5,90.5
9300,10508.0,1008.5,758.5,509.5,272.5,91.5
9400,10508.5,1008.5,759.0,510.5,272.5,91.5
9500,10509.5,1009.5,760.0,511.5,273.5,92.5
9600,10509.5,1010.0,760.5,511.5,273.5,92.5
9700,10509.5,1009.5,759.5,511.5,273.5,92.5
9800,10512.0,1012.0,762.5,513.5,275.5,93.5
9900,10512.0,1012.5,762.5,514.5,275.5,93.5
10000,10513.0,1013.5,763.5,515.0,276.5,94.0
10100,10513.0,1013.5,763.5,515.5,276.5,93.5
10200,10511.0,1011.5,761.5,512.5,274.5,92.5
10300,10510.5,1011.0,761.5,512.5,274.5,92.5
10400,10508.0,1008.5,758.5,509.5,272.5,91.5
10500,10502.0,1002.5,752.5,503.5,266.5,88.5
10600,10503.0,1002.5,753.5,504.5,267.5,88.5
10700,10502.0,1002.5,752.5,504.0,266.5,88.5
10800,10504.5,1004.5,754.5,506.5,268.5,89.5
10900,10505.5,1005.5,755.5,507.5,269.5,89.5
11000,10506.0,1006.5,756.5,508.5,270.5,90.5
11100,10506.0,1006.5,756.5,507.5,270.5,90.5
11200,10504.5,1004.5,754.5,506.5,268.5,89.5
11300,10506.5,1006.5,757.5,508.5,270.5,90.5
11400,10507.5,1007.5,757.5,509.5,271.5,91.0
11500,10506.5,1006.5,757.5,509.5,270.5,90.5
11600,10501.0,1001.5,751.5,502.5,265.5,87.5
11700,10502.5,1002.5,753.0,505.5,267.5,88.5
11800,10502.5,1002.5,752.5,504.5,267.5,88.5
11900,10503.0,1003.5,753.5,505.5,267.5,88.5
12000,10504.5,1004.5,754.5,506.5,268.5,89.5
12100,10504.0,1004.5,754.5,505.5,268.5,89.5
12200,10502.5,1002.5,753.0,505.5,267.5,88.5
12300,10501.0,1001.5,751.5,503.5,265.5,87.5
12400,10502.5,1002.5,752.5,504.5,267.5,88.5
12500,10503.0,1003.0,753.5,504.5,267.5,88.5
12600,10503.0,1003.5,753.5,504.5,267.5,88.5
12700,10504.0,1004.5,754.5,505.5,268.5,89.5
12800,10503.0,1003.0,753.5,504.5,267.5,88.5
12900,10504.0,1004.5,754.5,505.5,268.5,89.5
13000,10504.5,1004.5,754.5,506.0,268.5,89.5
13100,10500.5,1001.0,751.5,502.5,265.5,87.5
13200,10500.0,1000.5,750.5,502.5,265.5,87.5
13300,10502.0,1002.5,752.5,504.5,266.5,88.5
13400,10502.0,1002.5,752.5,503.5,266.5,88.5
13500,10502.5,1002.5,752.5,505.0,267.5,88.5
13600,10503.0,1003.0,753.5,505.0,267.5,88.5
13700,10503.5,1003.5,754.5,505.5,268.5,88.5
13800,10503.5,1003.5,753.5,505.5,267.5,88.5
13900,10502.0,1002.5,752.5,503.5,266.5,88.5
14000,10504.0,1004.5,754.5,505.5,268.5,89.5
14100,10502.5,1002.5,753.5,504.5,267.5,88.5
14200,10501.5,1001.5,751.5,503.5,266.5,87.5
14300,10501.5,1002.0,752.0,503.5,266.5,88.5
14400,10502.0,1002.5,752.5,503.5,266.5,88.5
14500,10502.5,1002.5,753.5,504.5,267.5,88.5
14600,10499.5,999.5,750.5,501.5,264.5,87.5
14700,10495.0,995.5,745.5,497.5,260.5,84.5
14800,10495.0,995.5,745.5,497.5,260.5,84.5
14900,10494.5,995.5,745.5,496.5,260.5,84.5
15000,10495.0,995.5,745.5,496.5,260.5,84.5
15100,10497.0,997.5,747.5,499.5,262.5,85.5
15200,10495.0,995.5,745.5,497.5,260.5,84.5
15300,10497.0,997.5,747.5,498.5,262.5,85.5
15400,10497.5,997.5,747.5,500.5,262.5,85.5
15500,10497.0,997.5,747.5,498.5,262.5,85.5
15600,10497.0,997.5,747.5,498.5,262.5,85.5
15700,10495.0,995.0,745.5,496.5,260.5,84.5
15800,10497.0,997.5,747.5,499.5,262.5,85.5
15900,10496.5,996.5,747.0,498.5,262.5,85.5
16000,10496.5,997.5,747.5,499.5,262.5,85.5
16100,10496.5,996.5,746.5,498.5,261.5,85.5
16200,10494.5,995.5,745.5,497.5,260.5,84.5
16300,10495.5,996.0,746.0,498.0,261.5,85.0
16400,10495.0,995.5,746.5,496.5,260.5,84.5
16500,10495.5,995.5,745.5,497.5,261.5,84.5
16600,10488.5,988.5,739.5,490.5,255.0,81.5
16700,10489.5,989.5,739.5,490.5,255.5,81.5
16800,10489.0,989.5,739.5,490.5,255.5,81.5
16900,10489.5,989.5,739.5,491.5,255.5,81.5
17000,10490.0,990.0,740.5,492.5,256.5,82.5
17100,10484.5,985.5,735.5,487.5,251.5,79.5
17200,10483.5,983.5,733.5,485.5,250.5,79.5
17300,10485.0,985.5,735.5,487.5,251.5,79.5
17400,10481.5,981.5,732.0,484.5,248.5,78.5
17500,10481.0,981.5,731.5,483.5,248.5,77.5
17600,10481.0,981.5,731.5,483.5,248.5,77.5
17700,10481.5,982.0,732.5,484.5,248.5,78.5
17800,10481.0,981.5,731.5,483.5,248.5,77.5
17900,10483.0,983.5,733.5,485.5,250.5,78.5
18000,10483.0,983.5,733.5,485.5,250.5,78.5
18100,10484.0,984.5,734.5,486.5,251.5,79.5
18200,10483.0,983.5,733.5,485.5,249.5,78.5
18300,10485.0,985.5,735.5,487.5,251.5,79.5
18400,10483.5,983.5,734.5,485.5,250.5,79.5
18500,10485.0,985.5,735.5,486.5,251.5,79.5
18600,10485.0,985.5,735.5,487.5,251.5,79.5
18700,10486.5,986.5,737.5,488.5,253.5,80.5
18800,10486.5,987.0,737.5,489.5,253.5,80.5
18900,10483.5,983.5,733.5,485.5,250.5,79.5
19000,10486.0,986.0,736.5,487.5,252.5,80.5
19100,10482.5,982.5,733.5,485.5,249.5,78.5
19200,10485.5,985.5,736.5,487.5,252.5,80.5
19300,10487.0,987.5,737.5,488.5,253.5,80.5
19400,10486.0,986.5,737.0,488.5,252.5,80.5
19500,10487.0,987.0,737.5,489.5,253.5,80.5
19600,10487.0,987.5,737.5,488.5,253.5,80.5
19700,10485.5,985.5,736.0,488.5,252.5,80.5
19800,10486.5,986.5,736.5,488.5,252.5,80.5
19900,10485.5,985.5,736.5,488.5,252.5,79.5
20000,10486.5,986.5,737.5,488.0,253.5,80.5
20100,10486.5,986.5,737.5,488.5,253.5,80.5
20200,10490.0,990.5,740.5,492.5,256.5,82.5
20300,10492.5,992.5,742.5,494.5,258.5,83.5
20400,10493.5,993.5,744.5,495.5,259.5,83.5
20500,10493.0,993.5,743.5,494.5,258.5,83.5
20600,10495.0,995.5,745.5,497.5,260.5,84.5
20700,10493.5,993.5,743.5,495.5,259.5,83.5
20800,10493.5,993.5,744.0,495.5,259.5,83.5
20900,10497.0,997.5,747.5,499.5,262.5,85.5
21000,10497.0,997.0,747.5,498.5,262.5,85.5
21100,10499.0,999.5,749.5,501.5,264.5,86.5
21200,10496.0,996.5,746.5,498.5,261.5,85.5
21300,10499.0,999.5,749.5,501.5,264.5,86.5
21400,10500.0,1000.5,750.5,501.5,264.5,87.5
21500,10502.5,1002.5,753.5,504.5,267.5,88.5
21600,10501.5,1001.5,751.5,503.5,266.5,87.5
21700,10500.5,1000.5,750.5,502.5,265.5,87.5
21800,10498.0,998.5,748.5,500.5,263.5,86.5
21900,10499.0,999.5,749.5,501.5,264.5,86.5
22000,10499.5,999.5,749.5,502.5,264.5,86.5
22100,10497.5,997.5,747.5,499.5,262.5,85.5
22200,10497.0,997.5,747.5,499.5,262.5,85.5
22300,10498.5,998.5,749.5,500.5,263.5,86.5
22400,10491.5,991.5,741.5,493.5,257.5,82.5
22500,10491.5,991.5,742.0,494.5,257.5,82.5
22600,10491.0,991.5,741.5,492.5,257.5,82.5
22700,10488.0,988.5,738.5,490.5,254.5,81.5
22800,10485.0,985.5,735.5,486.5,251.5,79.5
22900,10482.5,982.5,733.5,485.5,249.5,78.5
23000,10483.0,983.5,733.5,486.5,250.5,78.5
23100,10485.5,985.5,736.5,487.5,252.5,80.5
23200,10484.0,984.5,734.5,486.5,251.5,79.5
23300,10483.0,983.5,733.5,485.5,250.5,79.5
23400,10486.0,986.5,736.5,488.0,253.0,80.5
23500,10488.0,988.5,738.5,490.5,254.5,81.5
23600,10489.0,989.5,739.5,491.0,255.5,81.5
23700,10488.5,988.5,739.0,489.5,254.5,81.5
23800,10486.5,986.5,736.5,488.5,253.5,80.5
23900,10486.0,986.0,736.5,488.5,252.5,80.5
24000,10485.5,985.5,736.5,487.5,252.5,80.5
24100,10488.0,988.5,738.5,489.5,254.5,81.5
24200,10492.5,992.5,743.0,494.5,258.5,83.5
24300,10492.0,992.5,742.5,493.5,258.5,83.5
24400,10494.5,994.5,744.5,496.5,260.5,84.5
24500,10493.5,993.5,743.5,496.5,259.5,84.5
24600,10493.0,993.5,743.5,496.0,259.0,83.5
24700,10492.0,992.5,742.5,494.5,257.5,83.5
24800,10494.0,994.5,744.5,496.5,259.5,84.5
24900,10497.0,997.5,747.5,498.5,262.5,85.5
25000,10497.5,997.5,747.5,499.5,262.5,85.5
25100,10497.5,997.5,748.5,499.5,263.0,86.5
25200,10498.0,998.5,748.5,501.5,263.5,86.5
25300,10496.5,996.5,746.5,498.5,261.5,85.5
25400,10497.5,997.5,747.5,499.5,262.5,85.5
25500,10497.5,997.5,747.5,499.5,262.5,85.5
25600,10497.5,997.5,747.5,499.0,262.5,85.5
25700,10495.5,995.5,746.5,497.5,261.5,84.5
25800,10497.0,997.0,747.5,498.5,262.5,85.5
25900,10497.0,997.0,747.5,498.5,262.5,85.5
26000,10497.5,997.5,748.5,499.5,262.5,85.5
26100,10502.0,1002.5,752.5,503.5,266.5,88.5
26200,10502.5,1002.5,752.5,504.5,267.5,88.5
26300,10501.0,1001.5,751.5,502.5,265.5,87.5
26400,10501.5,1001.5,751.5,503.5,266.5,87.5
26500,10501.5,1001.5,751.5,503.5,266.5,87.5
26600,10498.5,998.5,748.5,500.5,263.5,86.5
26700,10495.5,995.5,745.5,497.5,261.5,84.5
26800,10497.0,997.0,747.0,499.0,262.0,85.0
26900,10497.0,997.5,747.5,498.5,262.5,85.5
27000,10495.0,995.5,745.5,496.5,260.5,84.5
27100,10491.5,991.5,741.5,493.0,257.5,82.5
27200,10488.5,988.5,738.5,491.5,254.5,81.5
27300,10487.5,988.0,738.5,489.5,254.5,81.5
27400,10482.0,982.5,732.5,484.5,249.5,78.5
27500,10484.0,984.0,734.5,486.5,250.5,79.5
27600,10481.0,981.0,731.5,482.5,248.5,77.5
27700,10483.0,983.5,733.5,485.5,250.5,78.5
27800,10483.0,983.5,733.5,485.5,250.5,78.5
27900,10485.5,985.5,736.0,487.5,252.5,80.5
28000,10485.0,985.5,735.5,487.5,251.5,79.5
28100,10485.0,985.5,735.5,487.5,251.5,79.5
28200,10484.5,984.5,735.0,486.5,251.5,79.5
28300,10484.5,984.5,735.5,486.5,251.5,79.5
28400,10482.5,982.5,733.5,485.5,249.5,78.5
28500,10485.5,985.5,735.5,487.0,252.5,80.5
28600,10483.0,983.5,733.5,485.5,250.5,78.5
28700,10482.0,982.5,732.5,484.5,249.5,78.5
28800,10485.5,985.5,735.5,487.5,252.5,80.5
28900,10487.5,987.5,738.0,489.5,254.5,80.5
29000,10486.5,986.5,737.5,489.0,253.5,80.5
29100,10482.5,982.5,732.5,484.5,249.5,78.5
29200,10483.0,983.5,733.5,485.5,250.5,78.5
29300,10482.5,982.5,733.5,485.5,249.5,78.5
29400,10481.5,981.0,731.5,483.0,248.0,78.0
29500,10482.5,982.5,733.0,485.5,249.5,78.5
29600,10481.0,981.5,731.5,484.5,248.5,77.5
29700,10483.0,983.5,733.5,485.5,249.5,78.5
29800,10484.0,984.5,734.5,485.5,250.5,79.5
29900,10483.0,983.5,734.0,485.5,250.5,78.5
30000,10482.5,982.5,732.5,484.5,249.5,78.5
30100,10482.0,982.5,732.5,484.5,249.5,78.5
30200,10479.0,979.5,729.5,480.5,246.5,76.5
30300,10479.5,979.5,730.0,482.5,246.5,77.5
30400,10479.0,979.5,729.5,481.5,246.5,77.5
30500,10479.5,980.5,730.5,482.5,247.5,77.5
30600,10474.0,974.5,724.5,476.5,242.5,74.5
30700,10473.0,973.5,723.5,474.5,241.5,74.5
30800,10475.0,975.5,725.5,477.5,243.5,75.5
30900,10476.0,976.5,726.5,478.5,244.5,75.5
31000,10475.0,975.5,725.5,476.5,243.5,75.5
31100,10473.5,973.5,724.5,477.5,242.0,74.5
31200,10476.0,976.5,726.5,478.5,244.5,75.5
31300,10475.5,975.5,725.5,477.5,243.5,75.5
31400,10475.5,975.5,725.5,477.0,243.5,75.5
31500,10474.5,974.5,725.0,477.0,242.5,75.5
31600,10473.5,973.5,723.5,475.5,241.5,74.5
31700,10472.0,972.5,722.5,473.5,240.5,73.5
31800,10474.0,974.5,724.5,476.5,242.5,74.5
31900,10472.5,972.5,723.5,474.5,241.5,74.5
32000,10467.0,967.5,717.5,468.5,236.5,71.5
32100,10460.5,961.0,711.5,463.5,231.5,69.5
32200,10453.5,953.5,704.5,456.5,225.5,66.5
32300,10458.5,959.0,709.5,461.0,229.5,68.5
32400,10459.0,959.5,709.5,462.5,229.5,68.5
32500,10458.0,958.5,708.5,460.5,229.5,68.5
32600,10441.5,941.5,692.5,444.5,215.5,61.5
32700,10441.5,941.5,692.5,444.5,215.5,61.5
32800,10456.5,957.0,707.5,458.5,227.5,67.5
32900,10450.0,950.5,700.5,452.5,222.5,64.5
33000,10449.0,949.5,699.5,452.5,221.5,64.5
33100,10446.5,946.5,696.5,449.5,219.5,63.0
33200,10443.5,943.5,694.5,446.5,216.5,61.5
33300,10438.0,938.5,688.5,440.5,212.5,59.5
33400,10440.5,941.0,691.5,445.5,214.5,60.5
33500,10442.0,942.5,692.5,444.5,215.5,61.5
33600,10442.0,942.5,692.5,445.5,215.5,61.5
33700,10444.5,944.5,694.5,447.5,217.5,62.5
33800,10442.5,943.0,693.0,445.5,215.5,61.5
33900,10443.0,943.5,693.5,445.5,216.5,61.5
34000,10445.0,945.0,695.5,447.5,217.5,62.5
34100,10442.5,942.5,692.5,445.5,215.5,61.5
34200,10441.0,941.5,691.5,444.5,214.5,60.5
34300,10440.0,940.5,690.5,443.5,213.5,60.5
34400,10444.5,944.5,695.5,447.5,217.5,62.5
34500,10442.5,942.5,692.5,445.5,215.5,61.5
34600,10441.0,941.5,691.5,443.5,214.5,60.5
34700,10440.5,940.5,691.5,443.5,214.5,60.5
34800,10448.0,948.5,698.5,451.5,220.5,63.5
34900,10448.5,948.5,699.5,450.5,220.5,63.5
35000,10448.5,948.5,699.5,450.5,220.5,63.5
35100,10450.0,950.5,700.5,453.5,221.5,64.5
35200,10451.0,951.0,701.5,453.5,222.5,64.5
35300,10448.5,948.5,698.5,451.5,220.5,63.5
35400,10449.0,949.0,699.5,451.5,220.5,63.5
35500,10456.5,956.5,707.5,458.5,227.5,66.5
35600,10456.5,956.5,707.5,459.0,227.5,66.5
35700,10456.0,956.5,706.5,458.5,227.5,66.5
35800,10454.5,954.5,705.5,457.5,225.5,66.5
35900,10452.5,952.5,703.5,455.5,224.0,65.5
36000,10450.5,950.5,700.5,453.5,222.0,64.5
36100,10447.5,947.5,698.5,450.5,220.5,63.5
36200,10448.0,948.5,698.5,451.5,220.5,63.5
36300,10449.5,949.5,699.5,452.5,221.5,64.5
36400,10450.5,950.5,700.5,452.5,222.5,64.5
36500,10453.0,953.5,703.5,456.5,224.5,65.5
36600,10454.0,954.5,704.5,457.0,225.5,66.5
36700,10455.0,955.5,705.5,458.5,226.5,66.5
36800,10454.0,954.5,704.5,456.5,225.5,66.5
36900,10452.5,952.5,703.5,455.5,224.5,65.5
37000,10453.0,953.5,703.5,455.5,224.5,65.5
37100,10448.5,948.5,698.5,451.5,220.5,63.5
37200,10449.5,949.5,700.5,452.5,221.5,64.5
37300,10450.0,950.0,700.0,453.0,222.0,64.0
37400,10449.5,949.5,700.5,452.5,221.5,64.5
37500,10451.0,951.5,702.0,454.5,223.5,64.5
37600,10450.5,950.5,701.0,453.5,222.5,64.5
37700,10450.5,950.5,700.5,452.5,222.5,64.5
37800,10448.5,949.0,699.5,452.5,220.5,63.5
37900,10446.5,946.5,696.5,450.5,219.0,63.5
38000,10444.0,944.5,694.5,446.5,217.5,62.5
38100,10447.0,947.5,697.5,449.5,219.5,63.5
38200,10448.0,948.5,698.5,450.5,220.5,63.5
38300,10452.5,953.0,703.0,455.5,224.5,65.5
38400,10452.5,953.0,703.5,456.5,224.5,65.5
38500,10453.0,953.5,703.5,455.5,224.5,65.5
38600,10457.5,957.5,708.0,459.5,228.5,67.5
38700,10456.5,956.5,707.5,458.5,227.5,67.5
38800,10455.5,955.5,705.5,458.5,226.5,66.5
38900,10457.5,958.0,707.5,460.5,228.5,67.5
39000,10457.5,957.5,708.5,460.5,228.5,67.5
39100,10451.5,951.5,701.5,455.5,223.5,64.5
39200,10453.0,953.5,703.5,455.5,224.5,65.5
39300,10453.5,953.5,704.5,455.5,224.5,65.5
39400,10451.0,951.5,701.5,453.5,223.5,64.5
39500,10450.5,950.5,701.5,452.5,222.5,64.5
39600,10449.5,949.5,700.5,452.5,221.5,64.5
39700,10457.0,957.0,707.5,459.5,227.5,67.5
39800,10459.5,959.5,710.0,462.5,230.5,68.5
39900,10461.0,961.5,712.5,464.5,231.5,69.5
40000,10460.0,960.5,710.5,463.5,230.5,68.5
40100,10462.5,962.5,713.0,464.5,232.5,69.5
40200,10457.0,957.5,707.5,459.5,227.5,67.5
40300,10457.5,957.5,708.5,461.5,228.5,67.5
40400,10455.0,955.5,705.5,458.5,226.5,66.5
40500,10457.0,957.5,707.5,460.5,228.5,67.5
40600,10457.5,957.5,708.0,460.0,228.5,67.5
40700,10458.0,958.5,708.5,460.5,228.5,67.5
40800,10457.5,958.0,708.5,460.5,228.5,67.5
40900,10457.5,958.0,708.5,460.5,228.5,67.5
41000,10458.5,959.0,709.5,461.5,229.5,68.5
41100,10459.5,959.5,710.5,462.5,230.5,68.5
41200,10462.5,962.5,713.5,464.5,232.5,69.5
41300,10462.0,962.5,712.5,465.5,232.5,69.5
41400,10461.5,961.5,712.0,464.5,231.5,69.5
41500,10462.5,962.5,713.0,465.5,232.5,69.5
41600,10465.5,965.5,715.5,467.5,235.0,70.5
41700,10459.0,959.0,709.5,461.5,229.5,68.5
41800,10465.0,965.5,715.5,467.5,234.5,70.5
41900,10465.5,965.5,716.5,468.5,235.5,70.5
42000,10464.0,964.0,714.5,466.5,233.5,70.5
42100,10463.5,963.5,714.0,466.5,233.5,70.5
42200,10462.5,962.5,713.5,465.5,232.5,69.5
42300,10464.5,964.5,715.5,467.5,234.5,70.5
42400,10463.5,963.5,714.5,466.5,233.5,70.5
42500,10464.0,964.5,714.5,466.5,233.5,70.5
42600,10459.5,959.5,709.5,462.5,229.5,68.5
42700,10459.5,960.5,710.5,463.5,230.5,68.5
42800,10461.5,961.5,712.0,464.5,231.5,69.5
42900,10464.5,964.5,715.0,466.5,234.5,70.5
43000,10464.5,965.0,715.5,468.5,234.5,70.5
43100,10463.5,963.5,714.0,465.5,233.5,70.5
43200,10463.5,964.0,714.5,466.5,233.5,70.5
43300,10461.5,962.5,712.5,464.5,232.5,69.5
43400,10461.5,961.5,712.0,463.5,231.5,69.5
43500,10462.0,962.5,712.5,464.5,232.5,69.5
43600,10461.5,961.5,712.5,464.5,231.5,69.5
43700,10460.5,960.5,711.0,462.5,230.5,68.5
43800,10461.5,962.0,712.5,464.5,231.5,69.5
43900,10460.0,960.5,710.5,462.5,230.5,68.5
44000,10458.5,958.5,709.5,461.5,229.5,68.5
44100,10449.0,949.5,699.5,452.5,221.5,64.5
44200,10447.5,948.0,698.5,450.5,220.5,63.5
44300,10449.0,949.5,699.5,451.5,221.5,64.5
44400,10450.0,950.5,700.5,453.5,222.5,64.5
44500,10451.0,951.5,701.5,454.5,223.5,65.5
44600,10452.0,952.5,702.5,455.5,223.5,65.5
44700,10450.0,950.5,700.5,452.5,221.5,64.5
44800,10450.5,951.0,701.5,453.5,222.5,64.5
44900,10450.5,950.5,701.5,453.5,222.5,64.5
45000,10450.5,950.5,700.5,452.5,222.5,64.5
45100,10450.0,950.5,700.5,455.5,222.5,64.5
45200,10451.5,951.5,702.5,454.5,223.5,65.5
45300,10452.5,952.5,702.5,455.5,224.5,65.5
45400,10451.5,951.5,702.5,454.5,223.5,65.5
45500,10448.5,948.5,698.5,450.5,220.5,63.5
45600,10447.5,947.5,698.5,451.0,220.5,63.5
45700,10448.0,948.0,698.0,451.0,220.0,63.0
45800,10449.0,948.5,699.5,451.5,221.5,64.5
45900,10448.5,949.0,699.5,451.5,221.5,64.5
46000,10450.5,950.5,701.5,454.5,222.5,64.5
46100,10450.5,951.0,701.5,453.5,222.5,64.5
46200,10450.0,950.5,700.5,452.5,222.5,64.5
46300,10452.5,952.5,702.5,455.0,224.5,65.5
46400,10450.5,950.5,701.5,454.5,222.5,64.5
46500,10450.5,950.5,701.5,453.5,222.5,64.5
46600,10449.5,949.5,700.5,452.5,221.5,64.5
46700,10451.0,951.0,701.5,453.5,222.5,64.5
46800,10448.0,948.5,699.0,451.5,220.5,63.5
46900,10448.0,948.5,698.5,450.5,220.5,63.5
47000,10447.5,947.5,697.5,449.5,220.5,63.5
47100,10448.0,948.5,698.5,450.5,220.5,64.5
47200,10449.0,949.5,699.5,452.5,221.5,64.5
47300,10449.5,949.5,699.5,452.5,221.5,64.5
47400,10450.0,950.5,700.5,453.5,222.5,65.0
47500,10450.5,950.5,701.5,452.5,222.5,65.5
47600,10448.0,948.5,698.5,451.5,220.5,64.5
47700,10446.5,946.5,697.0,449.5,219.5,63.5
47800,10444.5,944.5,695.5,447.5,217.5,62.5
47900,10445.5,945.5,696.0,449.5,218.5,63.5
48000,10446.0,946.5,696.5,448.5,219.5,63.5
48100,10445.5,945.5,696.0,448.5,218.5,63.5
48200,10443.0,943.5,693.5,445.5,216.5,62.5
48300,10443.5,944.0,694.5,446.5,217.5,62.5
48400,10443.5,944.0,694.5,445.5,217.5,62.5
