timestamp,buyer,seller,symbol,currency,price,quantity
76400,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,4
76500,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,5
76800,Caesar,Camilla,CROISSANTS,SEASHELLS,4264.0,7
76900,Caesar,Paris,CROISSANTS,SEASHELLS,4264.0,5
77200,Caesar,Camilla,CROISSANTS,SEASHELLS,4264.0,9
77500,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,4
79000,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,8
79200,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,8
80500,Caesar,Paris,CROISSANTS,SEASHELLS,4261.0,5
80800,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,5
81600,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,8
81700,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,5
82800,Caesar,Paris,CROISSANTS,SEASHELLS,4263.0,5
83100,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,8
84800,Caesar,Camilla,CROISSANTS,SEASHELLS,4264.0,10
85600,Caesar,Paris,CROISSANTS,SEASHELLS,4263.0,8
88500,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,8
89500,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,7
89800,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
91800,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,6
93900,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,8
96300,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,4
96700,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
98100,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,5
99400,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,8
102300,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,7
102900,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,7
103600,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,5
105100,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,6
107000,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,5
108100,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,7
109400,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,6
110000,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,7
110700,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,6
111500,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,6
111700,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,9
114700,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,6
116900,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,8
119800,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,8
120000,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,5
120100,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
120300,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,7
120900,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
122900,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,6
123200,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,6
124300,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,10
126400,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
127300,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,10
127700,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,8
128200,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,5
129000,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,5
129900,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,5
130200,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
130300,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,8
130500,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,7
131400,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,5
132200,Caesar,Camilla,CROISSANTS,SEASHELLS,4265.0,10
134600,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,8
134800,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,5
136600,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,7
137000,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,4
138200,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,8
138300,Caesar,Paris,CROISSANTS,SEASHELLS,4267.0,6
139300,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,5
140100,Paris,Caesar,CROISSANTS,SEASHELLS,4268.0,6
140400,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,7
141000,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,5
141900,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,7
142200,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,8
142300,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,6
142500,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,5
143900,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,8
144000,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,5
144300,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,6
145400,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,6
146400,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,7
147800,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,5
153300,Caesar,Paris,CROISSANTS,SEASHELLS,4261.0,7
153700,Paris,Caesar,CROISSANTS,SEASHELLS,4263.0,5
154000,Caesar,Camilla,CROISSANTS,SEASHELLS,4262.0,4
154600,Caesar,Camilla,CROISSANTS,SEASHELLS,4262.0,5
154700,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,8
156900,Paris,Caesar,CROISSANTS,SEASHELLS,4265.0,7
158800,Caesar,Paris,CROISSANTS,SEASHELLS,4265.0,7
160000,Caesar,Paris,CROISSANTS,SEASHELLS,4266.0,8
161100,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,6
162500,Caesar,Camilla,CROISSANTS,SEASHELLS,4267.0,7
165600,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
167300,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
167700,Caesar,Paris,CROISSANTS,SEASHELLS,4268.0,6
168500,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,5
170400,Caesar,Paris,CROISSANTS,SEASHELLS,4268.0,7
171900,Caesar,Camilla,CROISSANTS,SEASHELLS,4270.0,10
173100,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,8
173200,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,5
174800,Caesar,Paris,CROISSANTS,SEASHELLS,4274.0,8
176200,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,6
176800,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,7
177000,Caesar,Paris,CROISSANTS,SEASHELLS,4275.0,7
177200,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,7
178000,Caesar,Paris,CROISSANTS,SEASHELLS,4275.0,7
179300,Paris,Caesar,CROISSANTS,SEASHELLS,4275.0,5
181600,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,5
182700,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,5
182900,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,5
183600,Caesar,Camilla,CROISSANTS,SEASHELLS,4273.0,4
183600,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,8
183800,Caesar,Camilla,CROISSANTS,SEASHELLS,4272.0,9
184500,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
184900,Caesar,Camilla,CROISSANTS,SEASHELLS,4273.0,7
185400,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,8
188300,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,6
188800,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,6
189000,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,5
189800,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,6
190400,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,5
191600,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,8
191800,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,6
192400,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,6
192700,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,5
194100,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,4
194400,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,7
198700,Caesar,Camilla,CROISSANTS,SEASHELLS,4277.0,8
201600,Caesar,Olivia,CROISSANTS,SEASHELLS,4278.0,3
202000,Paris,Caesar,CROISSANTS,SEASHELLS,4279.0,5
203300,Caesar,Paris,CROISSANTS,SEASHELLS,4277.0,5
203500,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,6
203800,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,6
206000,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,8
206200,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,7
207300,Caesar,Paris,CROISSANTS,SEASHELLS,4276.0,6
207800,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,4
208800,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,5
209200,Paris,Caesar,CROISSANTS,SEASHELLS,4277.0,8
209800,Paris,Caesar,CROISSANTS,SEASHELLS,4276.0,6
210200,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,5
211000,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,5
212200,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,7
213200,Caesar,Camilla,CROISSANTS,SEASHELLS,4271.0,8
216100,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,6
217000,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,5
219000,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
219100,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,7
219200,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
219600,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
219900,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,7
220200,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
220900,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,7
221400,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
222000,Caesar,Camilla,CROISSANTS,SEASHELLS,4270.0,9
222400,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,7
223600,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,8
224700,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,7
225200,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,8
226400,Caesar,Paris,CROISSANTS,SEASHELLS,4273.0,6
227100,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
227700,Paris,Caesar,CROISSANTS,SEASHELLS,4272.0,5
228300,Caesar,Camilla,CROISSANTS,SEASHELLS,4271.0,9
231500,Caesar,Paris,CROISSANTS,SEASHELLS,4271.0,7
231800,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,5
232100,Caesar,Paris,CROISSANTS,SEASHELLS,4274.0,6
232200,Caesar,Camilla,CROISSANTS,SEASHELLS,4275.0,4
234300,Paris,Caesar,CROISSANTS,SEASHELLS,4275.0,7
237400,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,7
238800,Caesar,Camilla,CROISSANTS,SEASHELLS,4272.0,7
240300,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,6
242500,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,8
243300,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
244000,Paris,Caesar,CROISSANTS,SEASHELLS,4273.0,6
244300,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,8
244400,Caesar,Camilla,CROISSANTS,SEASHELLS,4272.0,8
245700,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,8
248700,Caesar,Camilla,CROISSANTS,SEASHELLS,4270.0,10
249300,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,5
249900,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,7
251000,Paris,Caesar,CROISSANTS,SEASHELLS,4270.0,5
253600,Caesar,Camilla,CROISSANTS,SEASHELLS,4269.0,9
254700,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,6
255000,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,5
255500,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,6
257900,Caesar,Paris,CROISSANTS,SEASHELLS,4272.0,8
259900,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,6
260100,Paris,Caesar,CROISSANTS,SEASHELLS,4274.0,5
262000,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,6
262300,Paris,Caesar,CROISSANTS,SEASHELLS,4271.0,6
263000,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,8
263500,Caesar,Paris,CROISSANTS,SEASHELLS,4270.0,5
266400,Caesar,Paris,CROISSANTS,SEASHELLS,4269.0,6
267400,Paris,Caesar,CROISSANTS,SEASHELLS,4269.0,8
268200,Paris,Caesar,CROISSANTS,SEASHELLS,4269.0,8
269800,Caesar,Camilla,CROISSANTS,SEASHELLS,4266.0,6
270400,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,5
270900,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,8
271700,Paris,Caesar,CROISSANTS,SEASHELLS,4267.0,7
272800,Paris,Caesar,CROISSANTS,SEASHELLS,4266.0,6
275800,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,8
276000,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,7
276200,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,4
276700,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,6
277500,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,5
278200,Caesar,Camilla,CROISSANTS,SEASHELLS,4263.0,6
282300,Paris,Caesar,CROISSANTS,SEASHELLS,4264.0,6
286500,Caesar,Paris,CROISSANTS,SEASHELLS,4262.0,6
289300,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,8
289500,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,5
291600,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,6
292300,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,8
292700,Caesar,Camilla,CROISSANTS,SEASHELLS,4259.0,9
294200,Paris,Caesar,CROISSANTS,SEASHELLS,4261.0,5
294400,Caesar,Camilla,CROISSANTS,SEASHELLS,4259.0,7
297100,Paris,Caesar,CROISSANTS,SEASHELLS,4262.0,8
298500,Caesar,Paris,CROISSANTS,SEASHELLS,4260.0,6
299700,Caesar,Camilla,CROISSANTS,SEASHELLS,4259.0,8
301100,Caesar,Paris,CROISSANTS,SEASHELLS,4260.0,8
301300,Caesar,Camilla,CROISSANTS,SEASHELLS,4260.0,6
301600,Paris,Caesar,CROISSANTS,SEASHELLS,4261.0,5
301700,Caesar,Camilla,CROISSANTS,SEASHELLS,4260.0,6
302200,Caesar,Camilla,CROISSANTS,SEASHELLS,4261.0,10
302700,Caesar,Paris,CROISSANTS,SEASHELLS,4261.0,8
303600,Caesar,Camilla,CROISSANTS,SEASHELLS,4260.0,8
304300,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,5
304900,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,7
305000,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
306200,Caesar,Paris,CROISSANTS,SEASHELLS,4257.0,6
306700,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,6
306900,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,5
308000,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
308500,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,6
308800,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
309200,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,5
309500,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
312000,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,6
312700,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,5
313100,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,6
313300,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,8
314400,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,8
316900,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,8
317600,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
319000,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,7
319900,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,4
320200,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,7
320600,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,8
321900,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
322400,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
323800,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
324100,Caesar,Paris,CROISSANTS,SEASHELLS,4257.0,5
325300,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,7
325700,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
327500,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,6
327600,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,6
328900,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,5
329500,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,5
330200,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,9
330900,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,10
332300,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
333400,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,7
333800,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,8
335800,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,6
336700,Caesar,Paris,CROISSANTS,SEASHELLS,4258.0,6
337800,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,5
338500,Paris,Caesar,CROISSANTS,SEASHELLS,4259.0,8
341600,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
343000,Caesar,Paris,CROISSANTS,SEASHELLS,4257.0,5
343100,Caesar,Camilla,CROISSANTS,SEASHELLS,4257.0,9
343500,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,5
344800,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,5
345300,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
345400,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,5
347100,Caesar,Camilla,CROISSANTS,SEASHELLS,4256.0,9
347200,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,8
347400,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
349600,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,7
350600,Caesar,Paris,CROISSANTS,SEASHELLS,4256.0,5
351800,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
352300,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,9
353600,Caesar,Camilla,CROISSANTS,SEASHELLS,4255.0,9
354100,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
354200,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,7
355300,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,8
355800,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,5
357600,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,5
360900,Paris,Caesar,CROISSANTS,SEASHELLS,4258.0,8
361200,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,6
362100,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
362600,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,6
363000,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,6
364300,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,7
364500,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,6
369300,Caesar,Camilla,CROISSANTS,SEASHELLS,4258.0,7
371100,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,7
371700,Paris,Caesar,CROISSANTS,SEASHELLS,4261.0,8
372100,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,6
372800,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,8
373300,Paris,Caesar,CROISSANTS,SEASHELLS,4260.0,7
374000,Caesar,Paris,CROISSANTS,SEASHELLS,4260.0,7
374400,Paris,Caesar,CROISSANTS,SEASHELLS,4261.0,5
375100,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,5
375700,Caesar,Paris,CROISSANTS,SEASHELLS,4259.0,8
378100,Paris,Caesar,CROISSANTS,SEASHELLS,4257.0,8
379800,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,7
380600,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,6
382000,Paris,Caesar,CROISSANTS,SEASHELLS,4255.0,7
382300,Caesar,Camilla,CROISSANTS,SEASHELLS,4254.0,6
382400,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,8
382800,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,7
385200,Caesar,Paris,CROISSANTS,SEASHELLS,4251.0,6
385300,Paris,Caesar,CROISSANTS,SEASHELLS,4252.0,8
390400,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,8
391900,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,6
392500,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,8
393400,Caesar,Camilla,CROISSANTS,SEASHELLS,4253.0,7
393700,Caesar,Camilla,CROISSANTS,SEASHELLS,4253.0,7
396400,Caesar,Paris,CROISSANTS,SEASHELLS,4253.0,7
396700,Paris,Caesar,CROISSANTS,SEASHELLS,4255.0,6
397100,Paris,Caesar,CROISSANTS,SEASHELLS,4254.0,5
397900,Caesar,Camilla,CROISSANTS,SEASHELLS,4254.0,9
397900,Caesar,Paris,CROISSANTS,SEASHELLS,4254.0,6
398100,Caesar,Paris,CROISSANTS,SEASHELLS,4253.0,8
400000,Paris,Caesar,CROISSANTS,SEASHELLS,4256.0,7
400800,Caesar,Paris,CROISSANTS,SEASHELLS,4255.0,8
401200,Caesar,Paris,CROISSANTS,SEASHELLS,4253.0,5
401400,Caesar,Paris,CROISSANTS,SEASHELLS,4253.0,6
401600,Caesar,Paris,CROISSANTS,SEASHELLS,4253.0,5
